Role	ID	ID_Qui	ID_Quoi	Descr	Info	CreatTS	ModifTS	ID_Groupe	
Role	3657	2476	2235	Musicien		2024-11-30T09:10:43		0
Role	5219	2269	2312			2024-11-30T09:10:43		0
Role	5218	2269	2289			2024-11-30T09:10:43		0
Role	5217	2269	1932			2024-11-30T09:10:43		0
Role	5216	2269	2330			2024-11-30T09:10:43		0
Role	5215	2269	2544			2024-11-30T09:10:43		0
Role	3450	2410	2932	Musicien		2024-11-30T09:10:43		0
Role	5347	2773	1994			2024-11-30T09:10:43		0
Role	5351	2773	2093			2024-11-30T09:10:43		0
Role	5352	2773	2289			2024-11-30T09:10:43		0
Role	4842	2716	3683	Ecrivain		2024-11-30T09:10:43		0
Role	3	458	501	M1		2024-11-30T09:10:43		0
Role	1015	464	1500	M2		2024-11-30T09:10:43		0
Role	4765	2685	3606	Ecrivain		2024-11-30T09:10:43		0
Role	4751	2680	3592	Ecrivain		2024-11-30T09:10:43		0
Role	4704	2650	3541	Ecrivain		2024-11-30T09:10:43		0
Role	5360	38	827	F2-Vendeuse de glaces		2024-11-30T09:10:43	2023-08-24T10:17:33	0
Role	5660	655	4018			2024-11-30T09:10:44	2024-03-25T19:43:22	0
Role	3444	2406	2835	Musicien		2024-11-30T09:10:43		0
Role	5361	2775	611	F1-La fille cadette dans le près		2024-11-30T09:10:43	2023-08-24T10:36:21	0
Role	5362	2776	611			2024-11-30T09:10:43	2024-05-23T19:15:44	0
Role	5317	2274	2199			2024-11-30T09:10:43		0
Role	5582	2858	4017			2024-11-30T09:10:43		0
Role	5365	2779	650	F2-Pauline		2024-11-30T09:10:43	2023-08-24T21:55:16	0
Role	4945	2753	3787	Ecrivain		2024-11-30T09:10:43		0
Role	3705	2490	3469	Musicien		2024-11-30T09:10:43		0
Role	782	569	833	M1		2024-11-30T09:10:43		0
Role	3750	2503	3045	Musicien		2024-11-30T09:10:43		0
Role	4960	2759	3802	Ecrivain		2024-11-30T09:10:43		0
Role	5666	389	4061			2024-11-30T09:10:44	2024-03-25T20:32:38	0
Role	5665	2874	4061			2024-11-30T09:10:44	2024-03-25T20:33:11	0
Role	1212	2247	3851	M3-l amant vendeur immobilier		2024-11-30T09:10:44		0
Role	4924	2749	3765	Ecrivain		2024-11-30T09:10:43		0
Role	4925	2750	3766	Ecrivain		2024-11-30T09:10:43		0
Role	4717	2662	3558	Ecrivain		2024-11-30T09:10:43		0
Role	4719	2663	3560	Ecrivain		2024-11-30T09:10:43		0
Role	3367	2374	1890	Musicien		2024-11-30T09:10:43		0
Role	5315	2274	2312			2024-11-30T09:10:43		0
Role	4720	2664	3561	Ecrivain		2024-11-30T09:10:43		0
Role	5439	91	3906	F1-chauffeur taxi  sans papier		2024-11-30T09:10:43	2023-11-11T19:47:47	0
Role	4722	2666	3563	Ecrivain		2024-11-30T09:10:43		0
Role	4723	1982	3564	Ecrivain		2024-11-30T09:10:43		0
Role	4725	2667	3566	Ecrivain		2024-11-30T09:10:43		0
Role	3056	1986	2239	Artiste		2024-11-30T09:10:42	0	0
Role	4041	1841	2353	Musicien		2024-11-30T09:10:43		0
Role	4735	2169	3576	Ecrivain		2024-11-30T09:10:43		0
Role	3759	2507	3343	Musicien		2024-11-30T09:10:43		0
Role	3349	2366	3074	Musicien		2024-11-30T09:10:43		0
Role	3340	2363	2768	Musicien		2024-11-30T09:10:43		0
Role	3339	2363	2060	Musicien		2024-11-30T09:10:43		0
Role	5310	2273	1738			2024-11-30T09:10:43		0
Role	5383	2782	2096	Batteur		2024-11-30T09:10:43	2023-09-03T12:36:26	0
Role	3333	2120	3114	Musicien		2024-11-30T09:10:43		0
Role	5388	311	783			2024-11-30T09:10:43	2023-09-11T19:20:36	0
Role	3331	1804	3137	Musicien		2024-11-30T09:10:43		0
Role	5723	542	4079	pere de valerie		2024-11-30T09:10:43	2024-08-10T20:22:08	0
Role	4668	2629	3844	Artiste		2024-11-30T09:10:43		0
Role	3696	2126	2852	Musicien		2024-11-30T09:10:43		0
Role	3697	1820	2513	Musicien		2024-11-30T09:10:43		0
Role	3635	2187	1982	Musicien		2024-11-30T09:10:43		0
Role	3235	2155	3180	Musicien		2024-11-30T09:10:42		0
Role	619	99	771	F2		2024-11-30T09:10:42		0
Role	4773	2108	3614	Ecrivain		2024-11-30T09:10:43		0
Role	4772	2108	3613	Ecrivain		2024-11-30T09:10:43		0
Role	3626	2469	2006	Musicien		2024-11-30T09:10:43		0
Role	4808	2702	3649	Ecrivain		2024-11-30T09:10:43		0
Role	3695	2126	2813	Musicien		2024-11-30T09:10:43		0
Role	3663	2478	2796	Musicien		2024-11-30T09:10:43		0
Role	4910	2745	3751	Ecrivain		2024-11-30T09:10:43		0
Role	5424	2796	3898	M2-Conseiller du Calife		2024-11-30T09:10:43	2023-11-02T21:13:48	0
Role	3177	2066	1842	Musicien		2024-11-30T09:10:42		0
Role	4873	2726	3712	Ecrivain		2024-11-30T09:10:43		0
Role	2959	2140	2915			2024-11-30T09:10:43	0	0
Role	2960	2140	3082			2024-11-30T09:10:43	0	0
Role	2990	1930	1766			2024-11-30T09:10:43	2023-08-21T20:35:31	0
Role	2992	2270	2101	Artiste		2024-11-30T09:10:43	0	0
Role	2993	2270	1915	Artiste		2024-11-30T09:10:43	0	0
Role	3982	2565	982	Musicien		2024-11-30T09:10:42		0
Role	4939	2082	3781	Ecrivain		2024-11-30T09:10:43		0
Role	4108	2220	3015	Musicien		2024-11-30T09:10:43		0
Role	3643	2472	1940	Musicien		2024-11-30T09:10:43		0
Role	4886	2731	3727	Ecrivain		2024-11-30T09:10:43		0
Role	5275	2272	2069			2024-11-30T09:10:43		0
Role	5555	413	3966			2024-11-30T09:10:43		0
Role	5289	2273	1932			2024-11-30T09:10:43		0
Role	608	86	766	F2		2024-11-30T09:10:42	2024-05-24T08:03:47	0
Role	137	547	563	M1		2024-11-30T09:10:42		0
Role	766	11	828	F1		2024-11-30T09:10:41	2023-10-22T16:18:08	0
Role	3181	2316	2100	Musicien		2024-11-30T09:10:42		0
Role	3379	2165	2928	Musicien		2024-11-30T09:10:42		0
Role	3380	2165	3365	Musicien		2024-11-30T09:10:42		0
Role	5543	560	3948	M1-Etan		2024-11-30T09:10:43	2024-03-10T21:19:47	0
Role	3227	2330	3033	Musicien		2024-11-30T09:10:42		0
Role	3228	2331	2351	Musicien		2024-11-30T09:10:42		0
Role	3182	2316	2029	Musicien		2024-11-30T09:10:42		0
Role	4692	2232	3529	Ecrivain		2024-11-30T09:10:43		0
Role	5341	2769	3874	F2-la femme de daroussin		2024-11-30T09:10:43	2023-08-25T12:59:57	0
Role	3190	2317	1853	Musicien		2024-11-30T09:10:42		0
Role	3787	1898	1849	Musicien		2024-11-30T09:10:42		0
Role	371	333	666	F1		2024-11-30T09:10:41	2024-05-23T17:35:18	0
Role	3117	2299	3419	Musicien		2024-11-30T09:10:42		0
Role	309	562	639	M1		2024-11-30T09:10:41		0
Role	3838	2526	2801	Musicien		2024-11-30T09:10:42		0
Role	3946	2553	2764	Musicien		2024-11-30T09:10:43		0
Role	3947	2553	2143	Musicien		2024-11-30T09:10:43		0
Role	3950	2555	3202	Musicien		2024-11-30T09:10:43		0
Role	4969	2764	3811	Ecrivain		2024-11-30T09:10:43		0
Role	4111	2605	2767	Musicien		2024-11-30T09:10:43		0
Role	5251	2014	2069			2024-11-30T09:10:43		0
Role	5250	2014	3253			2024-11-30T09:10:43		0
Role	4817	2705	3658	Ecrivain		2024-11-30T09:10:43		0
Role	4818	2705	3659	Ecrivain		2024-11-30T09:10:43		0
Role	4819	2112	3660	Ecrivain		2024-11-30T09:10:43		0
Role	3644	2472	2036	Musicien		2024-11-30T09:10:43		0
Role	3671	2189	2301	Musicien		2024-11-30T09:10:43		0
Role	5610	1701	4049			2024-11-30T09:10:43		0
Role	5609	529	4049			2024-11-30T09:10:43		0
Role	5612	390	4052			2024-11-30T09:10:43		0
Role	3648	2473	2204	Musicien		2024-11-30T09:10:43		0
Role	3649	2473	2336	Musicien		2024-11-30T09:10:43		0
Role	3650	1894	1821	Musicien		2024-11-30T09:10:43		0
Role	3495	2425	1885	Musicien		2024-11-30T09:10:42		0
Role	237	475	609	M1		2024-11-30T09:10:42		0
Role	4781	2690	3622	Ecrivain		2024-11-30T09:10:43		0
Role	1140	1759	768	M2-Liban fils		2024-11-30T09:10:43		0
Role	3986	2062	2292	Musicien		2024-11-30T09:10:43		0
Role	5642	440	4060			2024-11-30T09:10:43		0
Role	5722	2900	4079	 Joseph C. Wilson		2024-11-30T09:10:43	2024-08-10T20:21:03	0
Role	5243	2014	2312			2024-11-30T09:10:43		0
Role	5721	261	4079	Valérie Plame		2024-11-30T09:10:43	2024-08-10T20:19:13	0
Role	3835	2525	2842	Musicien		2024-11-30T09:10:43		0
Role	3668	2480	3389	Musicien		2024-11-30T09:10:43		0
Role	5619	1780	3985			2024-11-30T09:10:43	2024-03-16T22:26:03	0
Role	3651	2474	3489	Musicien		2024-11-30T09:10:43		0
Role	3652	2475	3434	Musicien		2024-11-30T09:10:43		0
Role	3660	2188	3006	Musicien		2024-11-30T09:10:43		0
Role	3585	2457	3373	Musicien		2024-11-30T09:10:43		0
Role	3813	2518	2940	Musicien		2024-11-30T09:10:43		0
Role	4655	2616	3831	Artiste		2024-11-30T09:10:43		0
Role	554	564	744	M1		2024-11-30T09:10:42		0
Role	3929	2030	1966	Musicien		2024-11-30T09:10:43		0
Role	5264	2272	2330			2024-11-30T09:10:43		0
Role	3991	2569	3295	Musicien		2024-11-30T09:10:42		0
Role	847	246	860	F2		2024-11-30T09:10:43	2024-05-24T08:06:28	0
Role	1014	1697	1500	M1		2024-11-30T09:10:43		0
Role	4807	2702	3648	Ecrivain		2024-11-30T09:10:43		0
Role	3919	1900	3077	Musicien		2024-11-30T09:10:43		0
Role	2957	1783	3359			2024-11-30T09:10:43	0	0
Role	2958	1874	1881			2024-11-30T09:10:43	0	0
Role	3694	2126	3157	Musicien		2024-11-30T09:10:43		0
Role	4958	1977	3800	Ecrivain		2024-11-30T09:10:43		0
Role	3665	2479	2337	Musicien		2024-11-30T09:10:43		0
Role	3060	1986	2240	Artiste		2024-11-30T09:10:42	0	0
Role	3567	2451	3002	Musicien		2024-11-30T09:10:43		0
Role	3735	2495	2584	Musicien		2024-11-30T09:10:43		0
Role	4814	2080	3655	Ecrivain		2024-11-30T09:10:43		0
Role	4878	2728	3717	Ecrivain		2024-11-30T09:10:43		0
Role	4877	1872	3716	Ecrivain		2024-11-30T09:10:43		0
Role	4876	2727	3715	Ecrivain		2024-11-30T09:10:43		0
Role	4875	1978	3714	Ecrivain		2024-11-30T09:10:43		0
Role	3566	2450	3001	Musicien		2024-11-30T09:10:43		0
Role	3565	2450	3000	Musicien		2024-11-30T09:10:43		0
Role	4923	2084	3764	Ecrivain		2024-11-30T09:10:43		0
Role	4900	2738	3741	Ecrivain		2024-11-30T09:10:43		0
Role	4874	2726	3713	Ecrivain		2024-11-30T09:10:43		0
Role	1197	2238	865			2024-11-30T09:10:43		0
Role	5584	309	4020			2024-11-30T09:10:43	2024-03-25T19:54:57	0
Role	5276	2272	1994			2024-11-30T09:10:43		0
Role	3285	2342	3352	Musicien		2024-11-30T09:10:43		0
Role	4861	2094	3700	Ecrivain		2024-11-30T09:10:43		0
Role	2994	2270	2126	Artiste		2024-11-30T09:10:43	0	0
Role	2995	2270	1883	Artiste		2024-11-30T09:10:43	0	0
Role	2996	2270	1909	Artiste		2024-11-30T09:10:43	0	0
Role	3010	2270	2210	Artiste		2024-11-30T09:10:43	0	0
Role	3077	1796	2050	Musicien		2024-11-30T09:10:43		0
Role	3123	1875	1851	Musicien		2024-11-30T09:10:43		0
Role	5679	2880	4065			2024-11-30T09:10:44	2024-03-31T09:33:17	0
Role	4956	2107	3798	Ecrivain		2024-11-30T09:10:43		0
Role	3839	2526	2620	Musicien		2024-11-30T09:10:43		0
Role	3681	2482	1970	Musicien		2024-11-30T09:10:43		0
Role	634	448	777	M1		2024-11-30T09:10:43		0
Role	3564	1990	3027	Musicien		2024-11-30T09:10:43		0
Role	632	137	776	F2		2024-11-30T09:10:43		0
Role	4940	2083	3782	Ecrivain		2024-11-30T09:10:43		0
Role	19	252	507	F1		2024-11-30T09:10:43	2024-05-26T20:24:29	0
Role	5277	2272	2047			2024-11-30T09:10:43		0
Role	5278	2272	2266			2024-11-30T09:10:43		0
Role	5279	2272	2387			2024-11-30T09:10:43		0
Role	3129	2302	2724	Musicien		2024-11-30T09:10:43		0
Role	3563	2449	2397	Musicien		2024-11-30T09:10:43		0
Role	20	497	508	M1		2024-11-30T09:10:43		0
Role	262	231	622	F1		2024-11-30T09:10:43	2024-05-23T17:40:59	0
Role	297	130	635	F2		2024-11-30T09:10:43		0
Role	1182	595	659			2024-11-30T09:10:43		0
Role	5372	344	728	F1-Nikita		2024-11-30T09:10:43	2023-09-17T21:54:39	0
Role	4003	2214	2167	Musicien		2024-11-30T09:10:42		0
Role	4004	2214	2168	Musicien		2024-11-30T09:10:42		0
Role	725	401	814	M1		2024-11-30T09:10:41		0
Role	269	255	625	F2		2024-11-30T09:10:41		0
Role	5263	2272	2544			2024-11-30T09:10:43		0
Role	3592	2055	2501	Musicien		2024-11-30T09:10:43		0
Role	5247	2014	1978			2024-11-30T09:10:43		0
Role	5712	2895	4075			2024-11-30T09:10:44		0
Role	5246	2014	1905			2024-11-30T09:10:43		0
Role	5245	2014	2199			2024-11-30T09:10:43		0
Role	5244	2014	2024			2024-11-30T09:10:43		0
Role	3654	1816	1886	Musicien		2024-11-30T09:10:43		0
Role	3810	2517	2841	Musicien		2024-11-30T09:10:43		0
Role	3811	2517	3144	Musicien		2024-11-30T09:10:43		0
Role	4906	2741	3747	Ecrivain		2024-11-30T09:10:43		0
Role	4905	2740	3746	Ecrivain		2024-11-30T09:10:43		0
Role	4083	1792	3207	Musicien		2024-11-30T09:10:42		0
Role	835	164	855	F1-la chanteuse		2024-11-30T09:10:42	2023-08-26T20:06:49	0
Role	4084	1792	2891	Musicien		2024-11-30T09:10:42		0
Role	4085	1907	3399	Musicien		2024-11-30T09:10:42		0
Role	4057	2041	3383	Musicien		2024-11-30T09:10:42		0
Role	1199	61	865			2024-11-30T09:10:42	2023-11-20T18:02:34	0
Role	397	132	676	F2		2024-11-30T09:10:41	2024-05-23T20:01:17	0
Role	49	423	521	M1		2024-11-30T09:10:42		0
Role	5702	20	4073			2024-11-30T09:10:44	2024-06-09T14:01:50	0
Role	5703	1724	4074			2024-11-30T09:10:44	2024-06-09T14:21:25	0
Role	955	291	914	F1		2024-11-30T09:10:44	2023-09-15T10:06:59	0
Role	3708	1896	3267	Musicien		2024-11-30T09:10:43		0
Role	3720	1858	2759	Musicien		2024-11-30T09:10:43		0
Role	3731	2023	3435	Musicien		2024-11-30T09:10:43		0
Role	3739	2497	2322	Musicien		2024-11-30T09:10:43		0
Role	3791	1898	1944	Musicien		2024-11-30T09:10:43		0
Role	3794	1898	1879	Musicien		2024-11-30T09:10:43		0
Role	3795	1898	1880	Musicien		2024-11-30T09:10:43		0
Role	3799	2513	2046	Musicien		2024-11-30T09:10:43		0
Role	3801	1860	2010	Musicien		2024-11-30T09:10:43		0
Role	4766	2108	3607	Ecrivain		2024-11-30T09:10:43		0
Role	3792	1898	1856	Musicien		2024-11-30T09:10:43		0
Role	5617	2224	3985			2024-11-30T09:10:43	2024-03-16T22:27:43	0
Role	5257	2014	2141			2024-11-30T09:10:43		0
Role	3845	2526	2588	Musicien		2024-11-30T09:10:43		0
Role	4970	2764	3812	Ecrivain		2024-11-30T09:10:43		0
Role	4971	2765	3813	Ecrivain		2024-11-30T09:10:43		0
Role	4972	2765	3814	Ecrivain		2024-11-30T09:10:43		0
Role	4973	2765	3815	Ecrivain		2024-11-30T09:10:43		0
Role	5334	2274	1738			2024-11-30T09:10:43		0
Role	5346	2773	1978			2024-11-30T09:10:43		0
Role	5344	2771	945	F2-Joi		2024-11-30T09:10:43	2023-08-21T21:48:38	0
Role	5342	2769	945	F2-chèfe rebelle replicant		2024-11-30T09:10:43	2023-08-21T21:30:00	0
Role	5330	2274	2901			2024-11-30T09:10:43		0
Role	5329	2274	2141			2024-11-30T09:10:43		0
Role	4921	2084	3762	Ecrivain		2024-11-30T09:10:43		0
Role	3272	2338	2923	Musicien		2024-11-30T09:10:42		0
Role	3641	2472	2247	Musicien		2024-11-30T09:10:43		0
Role	3642	2472	1983	Musicien		2024-11-30T09:10:43		0
Role	4109	1864	3209	Musicien		2024-11-30T09:10:43		0
Role	4110	2131	3056	Musicien		2024-11-30T09:10:43		0
Role	5607	577	4048			2024-11-30T09:10:43		0
Role	3703	2489	2437	Musicien		2024-11-30T09:10:43		0
Role	3704	2192	2938	Musicien		2024-11-30T09:10:43		0
Role	3713	1991	2197	Musicien		2024-11-30T09:10:43		0
Role	3716	1897	2428	Musicien		2024-11-30T09:10:43		0
Role	3717	1897	3268	Musicien		2024-11-30T09:10:43		0
Role	4656	2617	3832	Artiste		2024-11-30T09:10:43		0
Role	5621	2864	3985			2024-11-30T09:10:43	2024-03-16T22:27:06	0
Role	5623	2705	643			2024-11-30T09:10:43		0
Role	4657	2618	3833	Artiste		2024-11-30T09:10:43		0
Role	4658	2619	3834	Artiste		2024-11-30T09:10:43		0
Role	4944	2106	3786	Ecrivain		2024-11-30T09:10:43		0
Role	4075	1906	1894	Musicien		2024-11-30T09:10:42		0
Role	324	81	646	F2		2024-11-30T09:10:43		0
Role	3662	2478	2878	Musicien		2024-11-30T09:10:43		0
Role	4684	2639	3521	Ecrivain		2024-11-30T09:10:43		0
Role	3591	2460	2876	Musicien		2024-11-30T09:10:43		0
Role	3719	1857	2839	Musicien		2024-11-30T09:10:43		0
Role	495	440	719	M1		2024-11-30T09:10:42		0
Role	5240	2014	2330			2024-11-30T09:10:43		0
Role	5236	2269	1914			2024-11-30T09:10:43		0
Role	5235	2269	1952			2024-11-30T09:10:43		0
Role	5234	2269	2901			2024-11-30T09:10:43		0
Role	4686	2640	3523	Ecrivain		2024-11-30T09:10:43		0
Role	3590	2459	3075	Musicien		2024-11-30T09:10:43		0
Role	3589	2458	3193	Musicien		2024-11-30T09:10:43		0
Role	3538	2074	2017	Musicien		2024-11-30T09:10:43		0
Role	3489	2422	2837	Musicien		2024-11-30T09:10:43		0
Role	3488	2422	2582	Musicien		2024-11-30T09:10:43		0
Role	3802	1860	2651	Musicien		2024-11-30T09:10:43		0
Role	3805	2515	3030	Musicien		2024-11-30T09:10:43		0
Role	3481	2418	3460	Musicien		2024-11-30T09:10:43		0
Role	3480	2417	3430	Musicien		2024-11-30T09:10:43		0
Role	3211	2323	3085	Musicien		2024-11-30T09:10:43		0
Role	3452	2412	2430	Musicien		2024-11-30T09:10:43		0
Role	3726	2022	2798	Musicien		2024-11-30T09:10:43		0
Role	4008	2214	2739	Musicien		2024-11-30T09:10:42		0
Role	3727	2493	2712	Musicien		2024-11-30T09:10:43		0
Role	3728	2494	3504	Musicien		2024-11-30T09:10:43		0
Role	5624	2865	3821	co-auteur et illustrateur		2024-11-30T09:10:43	2024-03-16T22:51:09	0
Role	3729	2023	3376	Musicien		2024-11-30T09:10:43		0
Role	5629	2867	3991	M1-Marc Zuckerberg		2024-11-30T09:10:43	2024-03-17T21:32:56	0
Role	5626	2856	1810			2024-11-30T09:10:43		0
Role	5639	403	4059			2024-11-30T09:10:43		0
Role	5231	2269	2387			2024-11-30T09:10:43		0
Role	5230	2269	2266			2024-11-30T09:10:43		0
Role	5229	2269	2047			2024-11-30T09:10:43		0
Role	4697	2096	3534	Ecrivain		2024-11-30T09:10:43		0
Role	4698	2085	3535	Ecrivain		2024-11-30T09:10:43		0
Role	4699	2645	3536	Ecrivain		2024-11-30T09:10:43		0
Role	4700	2646	3537	Ecrivain		2024-11-30T09:10:43		0
Role	5228	2269	1994			2024-11-30T09:10:43		0
Role	5227	2269	2069			2024-11-30T09:10:43		0
Role	5221	2269	2199			2024-11-30T09:10:43		0
Role	5220	2269	2024			2024-11-30T09:10:43		0
Role	4702	2648	3539	Ecrivain		2024-11-30T09:10:43		0
Role	3099	2290	2123	Musicien		2024-11-30T09:10:43		0
Role	4826	2709	3667	Ecrivain		2024-11-30T09:10:43		0
Role	5354	63	809	F-Copine/femme/ex-femme de Pio		2024-11-30T09:10:43	2024-05-24T08:11:32	0
Role	3449	2409	3416	Musicien		2024-11-30T09:10:43		0
Role	5357	221	851	F1-la secretaire		2024-11-30T09:10:43	2023-08-25T12:56:41	0
Role	5358	669	771			2024-11-30T09:10:43	2024-05-26T21:02:47	0
Role	5359	38	539	F2-Dentiste		2024-11-30T09:10:43	2023-08-24T10:15:56	0
Role	3730	2023	3142	Musicien		2024-11-30T09:10:43		0
Role	3732	2127	1951	Musicien		2024-11-30T09:10:43		0
Role	3734	2495	2583	Musicien		2024-11-30T09:10:43		0
Role	3741	2498	3044	Musicien		2024-11-30T09:10:43		0
Role	5327	2274	2387			2024-11-30T09:10:43		0
Role	4835	2711	3676	Ecrivain		2024-11-30T09:10:43		0
Role	3721	2020	3008	Musicien		2024-11-30T09:10:43		0
Role	4836	2711	3677	Ecrivain		2024-11-30T09:10:43		0
Role	4843	2717	3684	Ecrivain		2024-11-30T09:10:43		0
Role	3053	1986	2030	Artiste		2024-11-30T09:10:42	0	0
Role	5326	2274	2266			2024-11-30T09:10:43		0
Role	5337	2767	927	F1-Réplicante		2024-11-30T09:10:43	2023-08-21T21:05:00	0
Role	5340	393	3874			2024-11-30T09:10:43		0
Role	5322	2274	3253			2024-11-30T09:10:43		0
Role	5339	448	3874			2024-11-30T09:10:43		0
Role	5335	2069	3870			2024-11-30T09:10:43		0
Role	4762	2683	3603	Ecrivain		2024-11-30T09:10:43		0
Role	5596	560	4041			2024-11-30T09:10:43		0
Role	5641	440	3936			2024-11-30T09:10:43		0
Role	5647	2231	3970			2024-11-30T09:10:43		0
Role	5650	379	4038			2024-11-30T09:10:43		0
Role	5652	649	3998			2024-11-30T09:10:44		0
Role	5653	2870	3955			2024-11-30T09:10:44		0
Role	5651	477	4051			2024-11-30T09:10:44		0
Role	5656	5	4052			2024-11-30T09:10:44	2024-05-23T17:39:18	0
Role	4708	2654	3546	Ecrivain		2024-11-30T09:10:43		0
Role	4709	2655	3547	Ecrivain		2024-11-30T09:10:43		0
Role	4710	2656	3548	Ecrivain		2024-11-30T09:10:43		0
Role	3861	2028	2220	Musicien		2024-11-30T09:10:42		0
Role	1160	436	1539	M2-Agent Immobilier		2024-11-30T09:10:42		0
Role	5364	2144	762	F2-la soeur voyante		2024-11-30T09:10:43	2024-05-07T20:03:02	0
Role	3401	1807	1872	Musicien		2024-11-30T09:10:43	2023-08-21T20:41:08	0
Role	3393	1887	1825	Musicien		2024-11-30T09:10:43		0
Role	3392	2384	2930	Musicien		2024-11-30T09:10:43		0
Role	3391	2383	3421	Musicien		2024-11-30T09:10:43		0
Role	3390	2382	2970	Musicien		2024-11-30T09:10:43		0
Role	5661	2872	4019			2024-11-30T09:10:44	2024-03-25T19:52:24	0
Role	3742	2196	2799	Musicien		2024-11-30T09:10:43		0
Role	153	387	569	M1		2024-11-30T09:10:41		0
Role	5345	2772	775	F1-la copine du pere (elsa)		2024-11-30T09:10:43	2024-05-23T19:18:36	0
Role	5370	133	692	F2-la fille		2024-11-30T09:10:43	2023-09-18T18:43:30	0
Role	221	321	602	F1-écri		2024-11-30T09:10:42		0
Role	4094	1842	2634	Musicien		2024-11-30T09:10:42		0
Role	4714	2660	3555	Ecrivain		2024-11-30T09:10:43		0
Role	4926	2099	3767	Ecrivain		2024-11-30T09:10:43		0
Role	4009	2574	2844	Musicien		2024-11-30T09:10:42		0
Role	1211	246	3851	F1-la copine  de Jane		2024-11-30T09:10:44	2024-05-23T17:07:07	0
Role	1210	2246	3851	M1-le fils voisin		2024-11-30T09:10:44		0
Role	5312	2274	2330			2024-11-30T09:10:43		0
Role	5311	2274	2544			2024-11-30T09:10:43		0
Role	280	64	629	F1		2024-11-30T09:10:43		0
Role	3054	1986	2184	Artiste		2024-11-30T09:10:42	0	0
Role	4724	1982	3565	Ecrivain		2024-11-30T09:10:43		0
Role	5374	58	892			2024-11-30T09:10:43		0
Role	4729	2671	3570	Ecrivain		2024-11-30T09:10:43		0
Role	5664	505	3911			2024-11-30T09:10:44	2024-03-25T20:16:11	0
Role	5375	2235	728	F2-prof de nikita		2024-11-30T09:10:43	2023-09-17T21:52:54	0
Role	4730	2671	3571	Ecrivain		2024-11-30T09:10:43		0
Role	5376	193	794	F1-Rachel Lapp		2024-11-30T09:10:43	2023-08-26T16:13:00	0
Role	5671	2876	4062			2024-11-30T09:10:44	2024-03-28T21:26:33	0
Role	3366	2373	3087	Musicien		2024-11-30T09:10:43		0
Role	3362	2372	2747	Musicien		2024-11-30T09:10:43		0
Role	4946	2754	3788	Ecrivain		2024-11-30T09:10:43		0
Role	5378	309	3877	F1-la servante		2024-11-30T09:10:43	2024-03-25T19:58:53	0
Role	3752	2505	3288	Musicien		2024-11-30T09:10:43		0
Role	4731	2672	3572	Ecrivain		2024-11-30T09:10:43		0
Role	4736	2169	3577	Ecrivain		2024-11-30T09:10:43		0
Role	4738	2169	3579	Ecrivain		2024-11-30T09:10:43		0
Role	3361	1882	2158	Musicien		2024-11-30T09:10:43		0
Role	3758	1821	2083	Musicien		2024-11-30T09:10:43		0
Role	5670	379	4062			2024-11-30T09:10:44	2024-03-28T21:20:42	0
Role	3658	2477	2825	Musicien		2024-11-30T09:10:43		0
Role	3659	2477	2180	Musicien		2024-11-30T09:10:43		0
Role	5608	1724	4048			2024-11-30T09:10:44		0
Role	3682	2482	1928	Musicien		2024-11-30T09:10:43		0
Role	3360	1882	1884	Musicien		2024-11-30T09:10:43		0
Role	3353	2369	1981	Musicien		2024-11-30T09:10:43		0
Role	3352	2368	3497	Musicien		2024-11-30T09:10:43		0
Role	3351	2367	3026	Musicien		2024-11-30T09:10:43		0
Role	5669	2875	4061			2024-11-30T09:10:44	2024-04-28T08:07:51	0
Role	4740	2675	3581	Ecrivain		2024-11-30T09:10:43		0
Role	4741	2675	3582	Ecrivain		2024-11-30T09:10:43		0
Role	4742	2676	3583	Ecrivain		2024-11-30T09:10:43		0
Role	4743	2676	3584	Ecrivain		2024-11-30T09:10:43		0
Role	4932	2752	3773	Ecrivain		2024-11-30T09:10:43		0
Role	4744	2676	3585	Ecrivain		2024-11-30T09:10:43		0
Role	3338	2362	3322	Musicien		2024-11-30T09:10:43		0
Role	3337	2361	2715	Musicien		2024-11-30T09:10:43		0
Role	3336	2360	3420	Musicien		2024-11-30T09:10:43		0
Role	4042	1841	2443	Musicien		2024-11-30T09:10:43		0
Role	5673	13	4062			2024-11-30T09:10:44	2024-03-28T21:29:03	0
Role	3577	1983	3372	Musicien		2024-11-30T09:10:43		0
Role	3706	2193	2661	Musicien		2024-11-30T09:10:43		0
Role	3736	2496	1832	Musicien		2024-11-30T09:10:43		0
Role	3743	2499	3287	Musicien		2024-11-30T09:10:43		0
Role	3334	2358	3165	Musicien		2024-11-30T09:10:43		0
Role	3823	1789	2410	Musicien		2024-11-30T09:10:43		0
Role	3824	2522	3145	Musicien		2024-11-30T09:10:43		0
Role	3834	2525	3378	Musicien		2024-11-30T09:10:43		0
Role	5672	394	4062			2024-11-30T09:10:44	2024-03-28T21:30:21	0
Role	1214	2249	3851	M2-voisin colonnel		2024-11-30T09:10:43		0
Role	5382	309	3881	F1-Lucy		2024-11-30T09:10:43	2023-08-27T20:37:00	0
Role	3332	2357	3184	Musicien		2024-11-30T09:10:43		0
Role	5387	411	3879	M1-le clone de l'architecte		2024-11-30T09:10:43	2024-01-02T20:11:18	0
Role	4669	2630	3845	Artiste		2024-11-30T09:10:43		0
